f_acidente;d_dataacidente
261968;10/01/2020
261969;10/01/2020
261970;10/01/2020
261973;10/01/2020
261974;10/01/2020
261975;10/01/2020
261976;10/01/2020
261977;10/01/2020
261978;10/01/2020
261980;10/01/2020
261981;10/01/2020
261982;10/01/2020
261983;10/01/2020
261984;10/01/2020
261986;10/01/2020
261987;10/01/2020
261988;10/01/2020
261989;10/01/2020
261990;10/01/2020
261991;10/01/2020
261992;10/01/2020
261993;10/01/2020
261994;10/01/2020
261995;10/01/2020
261996;10/01/2020
261998;10/01/2020
261999;10/01/2020
262000;10/01/2020
262001;10/01/2020
262002;10/01/2020
262003;10/01/2020
262004;10/01/2020
262005;10/01/2020
262006;10/01/2020
262007;10/01/2020
262008;10/01/2020
262009;10/01/2020
262010;10/01/2020
262011;10/01/2020
262013;10/01/2020
262014;10/01/2020
262015;10/01/2020
262016;10/01/2020
262017;10/01/2020
262018;10/01/2020
262020;10/01/2020
262021;11/01/2020
262022;11/01/2020
262023;11/01/2020
262024;10/01/2020
262025;11/01/2020
262027;11/01/2020
262029;11/01/2020
262030;10/01/2020
262031;10/01/2020
262032;10/01/2020
262033;11/01/2020
262034;11/01/2020
262035;11/01/2020
262036;11/01/2020
262038;11/01/2020
262039;11/01/2020
262040;11/01/2020
262041;11/01/2020
262042;11/01/2020
262043;11/01/2020
262044;11/01/2020
262046;11/01/2020
262047;11/01/2020
262048;11/01/2020
262049;11/01/2020
262050;11/01/2020
262051;11/01/2020
262052;10/01/2020
262053;11/01/2020
262054;11/01/2020
262055;11/01/2020
262056;10/01/2020
262057;11/01/2020
262058;11/01/2020
262059;11/01/2020
262060;11/01/2020
262062;10/01/2020
262064;11/01/2020
262066;11/01/2020
262067;11/01/2020
262068;11/01/2020
262070;11/01/2020
262071;11/01/2020
262073;11/01/2020
262074;11/01/2020
262075;11/01/2020
262076;11/01/2020
262078;11/01/2020
262080;11/01/2020
262081;11/01/2020
262082;11/01/2020
262083;11/01/2020
262084;11/01/2020
262085;11/01/2020
262086;11/01/2020
262087;11/01/2020
262088;11/01/2020
262089;11/01/2020
262090;11/01/2020
262093;11/01/2020
262094;11/01/2020
262096;11/01/2020
262097;11/01/2020
262098;11/01/2020
262099;11/01/2020
262100;11/01/2020
262101;11/01/2020
262102;11/01/2020
262103;11/01/2020
262104;11/01/2020
262105;11/01/2020
262106;11/01/2020
262107;11/01/2020
262108;11/01/2020
262109;11/01/2020
262110;11/01/2020
262111;11/01/2020
262112;11/01/2020
262113;11/01/2020
262114;11/01/2020
262115;11/01/2020
262116;11/01/2020
262117;11/01/2020
262118;11/01/2020
262119;11/01/2020
262121;11/01/2020
262122;11/01/2020
262124;11/01/2020
262125;11/01/2020
262126;11/01/2020
262127;11/01/2020
262128;11/01/2020
262131;11/01/2020
262132;11/01/2020
262133;11/01/2020
262134;11/01/2020
262135;11/01/2020
262136;11/01/2020
262137;11/01/2020
262138;11/01/2020
262139;11/01/2020
262140;11/01/2020
262142;11/01/2020
262143;11/01/2020
262146;11/01/2020
262147;11/01/2020
262149;11/01/2020
262150;11/01/2020
262151;11/01/2020
262152;11/01/2020
262153;11/01/2020
262154;11/01/2020
262155;11/01/2020
262156;11/01/2020
262157;11/01/2020
262158;10/01/2020
262159;11/01/2020
262160;11/01/2020
262161;11/01/2020
262162;11/01/2020
262163;11/01/2020
262164;11/01/2020
262165;11/01/2020
262166;11/01/2020
262167;11/01/2020
262168;11/01/2020
262170;11/01/2020
262171;11/01/2020
262172;11/01/2020
262173;11/01/2020
262174;11/01/2020
262175;11/01/2020
262176;11/01/2020
262177;11/01/2020
262178;11/01/2020
262179;11/01/2020
262180;11/01/2020
262181;11/01/2020
262182;11/01/2020
262184;11/01/2020
262185;11/01/2020
262186;11/01/2020
262187;11/01/2020
262188;11/01/2020
262190;11/01/2020
262191;11/01/2020
262192;11/01/2020
262193;11/01/2020
262194;11/01/2020
262195;11/01/2020
262196;11/01/2020
262197;11/01/2020
262198;11/01/2020
262200;11/01/2020
262201;11/01/2020
262202;11/01/2020
262203;11/01/2020
262204;11/01/2020
262205;11/01/2020
262206;11/01/2020
262207;11/01/2020
262208;11/01/2020
262209;11/01/2020
262210;11/01/2020
262211;11/01/2020
262212;11/01/2020
262213;11/01/2020
262214;11/01/2020
262215;11/01/2020
262216;11/01/2020
262217;11/01/2020
262218;11/01/2020
262219;11/01/2020
262221;11/01/2020
262222;11/01/2020
262223;11/01/2020
262224;11/01/2020
262225;11/01/2020
262227;11/01/2020
262228;11/01/2020
262229;11/01/2020
262230;11/01/2020
262231;11/01/2020
262232;11/01/2020
262233;11/01/2020
262234;11/01/2020
262236;11/01/2020
262237;12/01/2020
262238;12/01/2020
262239;11/01/2020
262240;11/01/2020
262241;12/01/2020
262242;12/01/2020
262243;12/01/2020
262244;11/01/2020
262245;11/01/2020
262246;12/01/2020
262247;12/01/2020
262249;12/01/2020
262250;12/01/2020
262251;12/01/2020
262253;12/01/2020
262254;12/01/2020
262255;12/01/2020
262256;12/01/2020
262257;12/01/2020
262258;12/01/2020
262259;12/01/2020
262260;12/01/2020
262261;12/01/2020
262262;11/01/2020
262263;12/01/2020
262264;12/01/2020
262265;12/01/2020
262266;12/01/2020
262267;12/01/2020
262268;12/01/2020
262269;12/01/2020
262270;12/01/2020
262271;12/01/2020
262272;12/01/2020
262273;12/01/2020
262274;12/01/2020
262275;12/01/2020
262276;12/01/2020
262277;12/01/2020
262278;12/01/2020
262279;12/01/2020
262280;12/01/2020
262281;12/01/2020
262282;12/01/2020
262283;12/01/2020
262284;12/01/2020
262285;12/01/2020
262286;12/01/2020
262287;12/01/2020
262288;12/01/2020
262289;12/01/2020
262290;12/01/2020
262291;12/01/2020
262293;12/01/2020
262294;12/01/2020
262295;12/01/2020
262297;12/01/2020
262298;12/01/2020
262299;12/01/2020
262301;12/01/2020
262302;12/01/2020
262303;12/01/2020
262304;12/01/2020
262305;12/01/2020
262306;12/01/2020
262307;12/01/2020
262308;12/01/2020
262309;12/01/2020
262310;12/01/2020
262311;12/01/2020
262312;12/01/2020
262313;12/01/2020
262314;12/01/2020
262315;12/01/2020
262316;12/01/2020
262317;12/01/2020
262319;12/01/2020
262320;12/01/2020
262321;12/01/2020
262324;12/01/2020
262325;12/01/2020
262326;12/01/2020
262327;12/01/2020
262328;12/01/2020
262329;12/01/2020
262332;12/01/2020
262333;12/01/2020
262334;12/01/2020
262336;12/01/2020
262337;12/01/2020
262338;12/01/2020
262339;12/01/2020
262340;12/01/2020
262341;12/01/2020
262343;12/01/2020
262344;12/01/2020
262345;12/01/2020
262346;12/01/2020
262347;12/01/2020
262348;12/01/2020
262349;12/01/2020
262350;12/01/2020
262351;12/01/2020
262353;12/01/2020
262354;12/01/2020
262355;12/01/2020
262356;12/01/2020
262357;12/01/2020
262358;12/01/2020
262359;12/01/2020
262361;12/01/2020
262362;12/01/2020
262363;12/01/2020
262365;12/01/2020
262366;12/01/2020
262367;12/01/2020
262368;12/01/2020
262369;12/01/2020
262370;12/01/2020
262371;12/01/2020
262372;12/01/2020
262373;12/01/2020
262377;12/01/2020
262378;12/01/2020
262379;12/01/2020
262380;12/01/2020
262382;12/01/2020
262383;12/01/2020
262385;12/01/2020
262386;12/01/2020
262387;12/01/2020
262388;12/01/2020
262389;12/01/2020
262390;12/01/2020
262391;12/01/2020
262392;12/01/2020
262393;12/01/2020
262394;12/01/2020
262395;12/01/2020
262397;12/01/2020
262399;12/01/2020
262400;12/01/2020
262401;12/01/2020
262402;12/01/2020
262403;12/01/2020
262405;12/01/2020
262407;12/01/2020
262408;12/01/2020
262412;12/01/2020
262413;12/01/2020
262414;12/01/2020
262415;12/01/2020
262416;12/01/2020
262417;12/01/2020
262418;12/01/2020
262420;12/01/2020
262422;12/01/2020
262423;12/01/2020
262424;12/01/2020
262425;12/01/2020
262426;12/01/2020
262427;12/01/2020
262428;12/01/2020
262429;12/01/2020
262430;12/01/2020
262431;12/01/2020
262432;12/01/2020
262433;12/01/2020
262435;12/01/2020
262436;12/01/2020
262437;12/01/2020
262438;12/01/2020
262439;12/01/2020
262440;12/01/2020
262443;12/01/2020
262444;12/01/2020
262446;12/01/2020
262447;12/01/2020
262448;12/01/2020
262449;12/01/2020
262450;12/01/2020
262451;12/01/2020
262452;12/01/2020
262453;12/01/2020
262454;12/01/2020
262456;12/01/2020
262457;12/01/2020
262458;12/01/2020
262459;12/01/2020
262460;12/01/2020
262462;12/01/2020
262463;12/01/2020
262464;12/01/2020
262465;12/01/2020
262466;13/01/2020
262467;13/01/2020
262468;13/01/2020
262469;12/01/2020
262471;13/01/2020
262472;13/01/2020
262473;12/01/2020
262474;12/01/2020
262475;12/01/2020
262476;13/01/2020
262477;13/01/2020
262478;13/01/2020
262479;13/01/2020
262480;13/01/2020
262481;13/01/2020
262482;13/01/2020
262483;12/01/2020
262485;13/01/2020
262486;13/01/2020
262487;13/01/2020
262488;13/01/2020
262489;13/01/2020
262490;13/01/2020
262492;13/01/2020
262493;13/01/2020
262494;13/01/2020
262495;13/01/2020
262496;12/01/2020
262497;13/01/2020
262498;12/01/2020
262499;13/01/2020
262500;12/01/2020
262501;13/01/2020
262502;13/01/2020
262503;13/01/2020
262504;13/01/2020
262505;13/01/2020
262516;13/01/2020
262530;10/01/2020
262531;13/01/2020
262532;13/01/2020
262533;13/01/2020
262534;13/01/2020
262535;13/01/2020
262536;13/01/2020
262537;13/01/2020
262538;11/01/2020
262539;13/01/2020
262540;13/01/2020
262541;13/01/2020
262543;13/01/2020
262544;13/01/2020
262545;13/01/2020
262546;13/01/2020
262547;13/01/2020
262548;13/01/2020
262550;09/01/2020
262551;13/01/2020
262553;13/01/2020
262554;04/01/2020
262555;13/01/2020
262556;13/01/2020
262557;13/01/2020
262558;13/01/2020
262559;13/01/2020
262560;13/01/2020
262561;02/01/2020
262563;13/01/2020
262564;13/01/2020
262565;13/01/2020
262566;13/01/2020
262568;13/01/2020
262569;13/01/2020
262570;13/01/2020
262571;13/01/2020
262572;13/01/2020
262573;13/01/2020
262575;13/01/2020
262576;13/01/2020
262577;13/01/2020
262578;13/01/2020
262579;13/01/2020
262580;13/01/2020
262582;13/01/2020
262583;13/01/2020
262584;13/01/2020
262585;13/01/2020
262586;13/01/2020
262589;13/01/2020
262590;13/01/2020
262591;13/01/2020
262592;13/01/2020
262593;13/01/2020
262594;13/01/2020
262596;13/01/2020
262597;13/01/2020
262598;13/01/2020
262600;13/01/2020
262601;13/01/2020
262602;13/01/2020
262603;13/01/2020
262604;13/01/2020
262605;13/01/2020
262606;13/01/2020
262607;05/01/2020
262608;13/01/2020
262611;13/01/2020
262612;13/01/2020
262613;13/01/2020
262614;13/01/2020
262616;13/01/2020
262617;12/01/2020
262619;13/01/2020
262620;13/01/2020
262621;13/01/2020
262622;13/01/2020
262623;13/01/2020
262624;13/01/2020
262625;13/01/2020
262626;13/01/2020
262627;13/01/2020
262629;13/01/2020
262630;13/01/2020
262631;13/01/2020
262632;13/01/2020
262633;13/01/2020
262634;13/01/2020
262636;13/01/2020
262637;13/01/2020
262638;13/01/2020
262639;13/01/2020
262640;13/01/2020
262641;13/01/2020
262642;13/01/2020
262643;13/01/2020
262644;13/01/2020
262645;13/01/2020
262646;13/01/2020
262647;13/01/2020
262648;13/01/2020
262649;13/01/2020
262650;13/01/2020
262651;13/01/2020
262652;13/01/2020
262653;13/01/2020
262654;13/01/2020
262655;13/01/2020
262657;13/01/2020
262658;13/01/2020
262659;13/01/2020
262660;13/01/2020
262661;13/01/2020
262663;13/01/2020
262664;13/01/2020
262665;13/01/2020
262666;13/01/2020
262667;13/01/2020
262668;13/01/2020
262669;13/01/2020
262670;13/01/2020
262671;13/01/2020
262672;13/01/2020
262673;13/01/2020
262674;13/01/2020
262675;13/01/2020
262676;13/01/2020
262677;13/01/2020
262678;13/01/2020
262679;13/01/2020
262681;13/01/2020
262683;13/01/2020
262685;13/01/2020
262686;13/01/2020
262687;13/01/2020
262688;13/01/2020
262689;13/01/2020
262690;13/01/2020
262691;13/01/2020
262692;13/01/2020
262693;13/01/2020
262694;13/01/2020
262696;13/01/2020
262697;13/01/2020
262698;14/01/2020
262699;14/01/2020
262700;13/01/2020
262701;13/01/2020
262702;13/01/2020
262703;13/01/2020
262704;14/01/2020
262705;14/01/2020
262706;14/01/2020
262715;14/01/2020
262720;14/01/2020
262721;14/01/2020
262722;14/01/2020
262723;13/01/2020
262724;14/01/2020
262725;14/01/2020
262726;14/01/2020
262727;14/01/2020
262728;14/01/2020
262729;14/01/2020
262730;14/01/2020
262731;14/01/2020
262733;14/01/2020
262734;14/01/2020
262735;14/01/2020
262736;14/01/2020
262737;14/01/2020
262739;14/01/2020
262740;14/01/2020
262741;14/01/2020
262742;14/01/2020
262743;14/01/2020
262744;14/01/2020
262745;14/01/2020
262747;14/01/2020
262748;14/01/2020
262750;14/01/2020
262751;14/01/2020
262752;14/01/2020
262754;14/01/2020
262755;06/01/2020
262757;14/01/2020
262758;14/01/2020
262759;14/01/2020
262760;14/01/2020
262761;14/01/2020
262762;14/01/2020
262764;02/01/2020
262766;14/01/2020
262768;14/01/2020
262769;14/01/2020
262770;14/01/2020
262771;14/01/2020
262772;14/01/2020
262773;14/01/2020
262774;14/01/2020
262775;14/01/2020
262776;14/01/2020
262777;14/01/2020
262779;14/01/2020
262780;14/01/2020
262781;14/01/2020
262782;14/01/2020
262783;14/01/2020
262784;13/01/2020
262785;14/01/2020
262786;14/01/2020
262788;14/01/2020
262789;14/01/2020
262791;14/01/2020
262792;14/01/2020
262793;14/01/2020
262794;14/01/2020
262795;14/01/2020
262797;14/01/2020
262798;10/01/2020
262799;10/01/2020
262800;14/01/2020
262801;14/01/2020
262802;14/01/2020
262803;14/01/2020
262804;14/01/2020
262805;14/01/2020
262806;14/01/2020
262808;14/01/2020
262809;14/01/2020
262810;14/01/2020
262811;14/01/2020
262812;14/01/2020
262813;14/01/2020
262814;14/01/2020
262815;14/01/2020
262816;14/01/2020
262817;14/01/2020
262818;14/01/2020
262819;14/01/2020
262820;14/01/2020
262821;14/01/2020
262822;14/01/2020
262823;14/01/2020
262824;14/01/2020
262825;14/01/2020
262827;14/01/2020
262828;14/01/2020
262829;14/01/2020
262831;14/01/2020
262832;14/01/2020
262833;10/01/2020
262834;14/01/2020
262835;14/01/2020
262836;14/01/2020
262838;14/01/2020
262839;14/01/2020
262840;14/01/2020
262841;14/01/2020
262842;14/01/2020
262843;14/01/2020
262844;14/01/2020
262845;14/01/2020
262846;14/01/2020
262847;14/01/2020
262849;14/01/2020
262850;14/01/2020
262851;14/01/2020
262852;14/01/2020
262853;14/01/2020
262854;14/01/2020
262855;14/01/2020
262856;14/01/2020
262857;14/01/2020
262858;14/01/2020
262859;14/01/2020
262860;14/01/2020
262861;14/01/2020
262862;14/01/2020
262863;14/01/2020
262864;14/01/2020
262865;14/01/2020
262866;14/01/2020
262867;14/01/2020
262868;14/01/2020
262869;15/01/2020
262870;14/01/2020
262871;14/01/2020
262872;14/01/2020
262873;14/01/2020
262874;14/01/2020
262875;14/01/2020
262876;15/01/2020
262877;15/01/2020
262878;15/01/2020
262879;14/01/2020
262880;15/01/2020
262881;15/01/2020
262882;15/01/2020
262883;15/01/2020
262884;15/01/2020
262885;15/01/2020
262886;15/01/2020
262887;15/01/2020
262888;15/01/2020
262890;14/01/2020
262891;15/01/2020
262892;15/01/2020
262893;15/01/2020
262894;14/01/2020
262895;15/01/2020
262896;15/01/2020
262897;15/01/2020
262898;15/01/2020
262899;15/01/2020
262901;15/01/2020
262902;15/01/2020
262903;15/01/2020
262904;15/01/2020
262905;15/01/2020
262906;15/01/2020
262907;15/01/2020
262908;15/01/2020
262909;15/01/2020
262910;15/01/2020
262911;15/01/2020
262913;15/01/2020
262916;15/01/2020
262919;15/01/2020
262920;15/01/2020
262921;15/01/2020
262922;11/01/2020
262923;15/01/2020
262925;15/01/2020
262926;15/01/2020
262929;15/01/2020
262930;15/01/2020
262932;15/01/2020
262933;15/01/2020
262934;15/01/2020
262935;15/01/2020
262937;15/01/2020
262938;15/01/2020
262941;15/01/2020
262942;15/01/2020
262943;15/01/2020
262944;15/01/2020
262946;15/01/2020
262948;15/01/2020
262949;15/01/2020
262951;15/01/2020
262952;15/01/2020
262954;15/01/2020
262955;15/01/2020
262956;15/01/2020
262957;15/01/2020
262958;15/01/2020
262959;15/01/2020
262960;15/01/2020
262961;15/01/2020
262962;15/01/2020
262963;15/01/2020
262964;15/01/2020
262965;15/01/2020
262967;15/01/2020
262968;15/01/2020
262969;15/01/2020
262970;15/01/2020
262971;15/01/2020
262973;15/01/2020
262974;15/01/2020
262976;15/01/2020
262977;15/01/2020
262979;15/01/2020
262980;15/01/2020
262981;15/01/2020
262982;15/01/2020
262983;15/01/2020
262984;15/01/2020
262985;15/01/2020
262986;15/01/2020
262987;15/01/2020
262989;15/01/2020
262990;15/01/2020
262991;15/01/2020
262993;15/01/2020
262994;15/01/2020
262995;15/01/2020
262996;15/01/2020
262997;15/01/2020
262998;15/01/2020
262999;15/01/2020
263000;15/01/2020
263001;15/01/2020
263002;15/01/2020
263005;15/01/2020
263006;15/01/2020
263007;15/01/2020
263010;15/01/2020
263011;15/01/2020
263012;15/01/2020
263013;15/01/2020
263014;15/01/2020
263015;15/01/2020
263016;02/01/2020
263017;15/01/2020
263018;15/01/2020
263019;15/01/2020
263020;15/01/2020
263021;15/01/2020
263022;15/01/2020
263023;15/01/2020
263024;15/01/2020
263025;15/01/2020
263027;15/01/2020
263029;15/01/2020
263030;15/01/2020
263031;15/01/2020
263032;15/01/2020
263033;15/01/2020
263034;15/01/2020
263035;15/01/2020
263036;15/01/2020
263037;15/01/2020
263038;15/01/2020
263039;15/01/2020
263041;15/01/2020
263042;16/01/2020
263043;15/01/2020
263044;15/01/2020
263045;15/01/2020
263046;16/01/2020
263047;16/01/2020
263049;16/01/2020
263050;16/01/2020
263051;16/01/2020
263052;16/01/2020
263054;16/01/2020
263055;16/01/2020
263056;16/01/2020
263057;16/01/2020
263058;16/01/2020
263060;16/01/2020
263061;16/01/2020
263063;16/01/2020
263064;16/01/2020
263065;16/01/2020
263066;16/01/2020
263067;16/01/2020
263068;16/01/2020
263069;16/01/2020
263070;16/01/2020
263071;16/01/2020
263072;16/01/2020
263073;16/01/2020
263074;16/01/2020
263075;15/01/2020
263078;15/01/2020
263079;16/01/2020
263080;15/01/2020
263081;16/01/2020
263082;16/01/2020
263083;16/01/2020
263084;16/01/2020
263085;16/01/2020
263086;16/01/2020
263087;16/01/2020
263089;16/01/2020
263090;16/01/2020
263091;16/01/2020
263092;16/01/2020
263093;16/01/2020
263094;16/01/2020
263095;16/01/2020
263096;16/01/2020
263097;16/01/2020
263098;16/01/2020
263099;16/01/2020
263100;16/01/2020
263101;15/01/2020
263102;16/01/2020
263104;16/01/2020
263105;15/01/2020
263106;16/01/2020
263109;16/01/2020
263110;16/01/2020
263111;16/01/2020
263114;16/01/2020
263116;16/01/2020
263117;16/01/2020
263119;16/01/2020
263120;16/01/2020
263121;16/01/2020
263122;16/01/2020
263123;16/01/2020
263124;16/01/2020
263127;16/01/2020
263129;16/01/2020
263131;16/01/2020
263133;05/01/2020
263134;16/01/2020
263135;16/01/2020
263136;16/01/2020
263137;16/01/2020
263138;16/01/2020
263139;16/01/2020
263140;16/01/2020
263142;16/01/2020
263144;16/01/2020
263145;16/01/2020
263147;16/01/2020
263148;16/01/2020
263149;16/01/2020
263151;16/01/2020
263152;16/01/2020
263153;16/01/2020
263154;16/01/2020
263155;16/01/2020
263156;16/01/2020
263157;16/01/2020
263160;16/01/2020
263162;16/01/2020
263163;16/01/2020
263164;16/01/2020
263165;16/01/2020
263166;16/01/2020
263167;16/01/2020
263168;16/01/2020
263169;16/01/2020
263170;16/01/2020
263171;16/01/2020
263172;16/01/2020
263173;16/01/2020
263174;16/01/2020
263175;16/01/2020
263176;01/01/2020
263177;16/01/2020
263178;16/01/2020
263179;16/01/2020
263180;16/01/2020
263181;16/01/2020
263182;16/01/2020
263183;16/01/2020
263184;16/01/2020
263185;16/01/2020
263186;16/01/2020
263187;16/01/2020
263188;16/01/2020
263189;16/01/2020
263190;16/01/2020
263192;16/01/2020
263193;16/01/2020
263194;16/01/2020
263195;16/01/2020
263196;16/01/2020
263197;16/01/2020
263199;16/01/2020
263201;16/01/2020
263202;16/01/2020
263203;16/01/2020
263204;16/01/2020
263205;16/01/2020
263206;16/01/2020
263207;16/01/2020
263208;16/01/2020
263209;16/01/2020
263210;07/01/2020
263211;16/01/2020
263212;16/01/2020
263213;16/01/2020
263214;16/01/2020
263215;16/01/2020
263216;16/01/2020
263217;16/01/2020
263218;16/01/2020
263219;16/01/2020
263220;16/01/2020
263221;16/01/2020
263222;16/01/2020
263223;16/01/2020
263224;16/01/2020
263225;13/01/2020
263226;16/01/2020
263227;16/01/2020
263228;16/01/2020
263229;16/01/2020
263230;16/01/2020
263231;16/01/2020
263232;16/01/2020
263233;16/01/2020
263234;16/01/2020
263235;16/01/2020
263236;16/01/2020
263237;16/01/2020
263238;16/01/2020
263239;16/01/2020
263240;16/01/2020
263242;16/01/2020
263243;16/01/2020
263244;16/01/2020
263245;16/01/2020
263246;16/01/2020
263247;16/01/2020
263248;16/01/2020
263249;17/01/2020
263250;17/01/2020
263251;16/01/2020
263252;17/01/2020
263253;17/01/2020
263254;17/01/2020
263255;17/01/2020
263256;17/01/2020
263257;17/01/2020
263260;17/01/2020
263261;17/01/2020
263262;17/01/2020
263263;17/01/2020
263264;17/01/2020
263265;17/01/2020
263266;17/01/2020
263268;17/01/2020
263269;17/01/2020
263270;16/01/2020
263271;17/01/2020
263272;17/01/2020
263273;17/01/2020
263274;17/01/2020
263275;16/01/2020
263276;16/01/2020
263277;17/01/2020
263278;17/01/2020
263279;17/01/2020
263280;17/01/2020
263281;17/01/2020
263282;17/01/2020
263283;17/01/2020
