f_acidente;d_diasemana
306994;quinta-feira
306995;domingo
306996;quinta-feira
306997;quinta-feira
306998;quinta-feira
306999;quinta-feira
307000;quinta-feira
307001;quinta-feira
307002;quinta-feira
307003;quinta-feira
307004;quinta-feira
307005;quinta-feira
307006;quinta-feira
307007;quinta-feira
307008;quinta-feira
307009;quinta-feira
307010;quinta-feira
307011;quarta-feira
307012;terça-feira
307013;quinta-feira
307014;quinta-feira
307016;quinta-feira
307017;quinta-feira
307018;quinta-feira
307019;quinta-feira
307020;quinta-feira
307021;quinta-feira
307022;quinta-feira
307023;quinta-feira
307024;quinta-feira
307026;quinta-feira
307027;quinta-feira
307028;quinta-feira
307029;quinta-feira
307030;quinta-feira
307031;quinta-feira
307032;quinta-feira
307033;quinta-feira
307034;quinta-feira
307036;quinta-feira
307037;quinta-feira
307038;quinta-feira
307040;quinta-feira
307041;quinta-feira
307042;quinta-feira
307043;quinta-feira
307044;quinta-feira
307045;quinta-feira
307046;quinta-feira
307047;quinta-feira
307048;quinta-feira
307049;quinta-feira
307050;quinta-feira
307051;quinta-feira
307052;quinta-feira
307053;quinta-feira
307054;quinta-feira
307055;terça-feira
307057;quinta-feira
307059;quinta-feira
307061;quinta-feira
307062;quinta-feira
307063;quinta-feira
307064;quinta-feira
307065;quinta-feira
307066;quinta-feira
307067;quinta-feira
307068;quinta-feira
307069;quinta-feira
307070;quinta-feira
307071;quinta-feira
307072;domingo
307073;quinta-feira
307074;quinta-feira
307075;quinta-feira
307076;quinta-feira
307077;quinta-feira
307078;quinta-feira
307079;quinta-feira
307080;quinta-feira
307081;quinta-feira
307082;quinta-feira
307083;quinta-feira
307084;quinta-feira
307085;quinta-feira
307086;quinta-feira
307087;quinta-feira
307088;segunda-feira
307089;quinta-feira
307090;quinta-feira
307091;quinta-feira
307092;quinta-feira
307093;quinta-feira
307094;quinta-feira
307096;quinta-feira
307097;quinta-feira
307098;quinta-feira
307099;quinta-feira
307100;quinta-feira
307102;quinta-feira
307103;sexta-feira
307104;quinta-feira
307106;sexta-feira
307107;quinta-feira
307108;quinta-feira
307109;sexta-feira
307110;quinta-feira
307111;sexta-feira
307112;sexta-feira
307113;quinta-feira
307114;sexta-feira
307115;sexta-feira
307116;sexta-feira
307117;sexta-feira
307118;sexta-feira
307119;sexta-feira
307120;sexta-feira
307121;quinta-feira
307122;sexta-feira
307123;sexta-feira
307124;sexta-feira
307125;sexta-feira
307126;sexta-feira
307127;sexta-feira
307128;sexta-feira
307129;sexta-feira
307130;sexta-feira
307131;domingo
307132;sexta-feira
307134;sexta-feira
307135;sexta-feira
307136;quinta-feira
307137;sexta-feira
307138;sexta-feira
307139;sexta-feira
307140;domingo
307141;sexta-feira
307142;sexta-feira
307143;sexta-feira
307144;sexta-feira
307145;sexta-feira
307146;sexta-feira
307147;sexta-feira
307148;domingo
307151;sexta-feira
307152;sexta-feira
307153;sexta-feira
307154;segunda-feira
307155;sexta-feira
307156;sexta-feira
307157;sexta-feira
307158;sexta-feira
307159;sexta-feira
307160;sexta-feira
307161;sexta-feira
307164;sexta-feira
307165;sexta-feira
307166;sexta-feira
307167;sexta-feira
307168;sexta-feira
307169;domingo
307170;sexta-feira
307171;sexta-feira
307172;sexta-feira
307173;sexta-feira
307174;sexta-feira
307175;sexta-feira
307176;sexta-feira
307177;sexta-feira
307178;sexta-feira
307179;sexta-feira
307180;domingo
307181;sexta-feira
307182;sexta-feira
307184;sexta-feira
307185;segunda-feira
307186;sexta-feira
307187;sexta-feira
307188;sexta-feira
307189;sexta-feira
307190;sexta-feira
307191;quinta-feira
307192;sexta-feira
307193;sexta-feira
307194;sexta-feira
307195;quarta-feira
307197;sexta-feira
307198;sexta-feira
307199;quinta-feira
307200;sexta-feira
307201;sexta-feira
307202;sexta-feira
307203;sexta-feira
307204;sexta-feira
307205;quarta-feira
307206;sexta-feira
307207;sexta-feira
307208;sexta-feira
307209;sexta-feira
307210;sexta-feira
307211;sexta-feira
307212;sexta-feira
307213;sexta-feira
307214;sexta-feira
307215;sexta-feira
307216;sexta-feira
307217;sexta-feira
307218;sexta-feira
307220;sexta-feira
307222;sexta-feira
307224;sexta-feira
307225;sexta-feira
307226;sexta-feira
307228;sexta-feira
307229;sexta-feira
307230;sexta-feira
307231;sexta-feira
307232;sexta-feira
307234;sexta-feira
307235;sexta-feira
307237;sexta-feira
307238;sexta-feira
307239;sexta-feira
307240;sexta-feira
307241;sexta-feira
307243;sexta-feira
307244;sexta-feira
307245;sexta-feira
307246;sexta-feira
307248;sexta-feira
307249;sexta-feira
307250;sexta-feira
307251;sexta-feira
307252;sexta-feira
307253;sexta-feira
307254;sexta-feira
307255;sexta-feira
307257;sexta-feira
307258;sexta-feira
307259;sexta-feira
307260;sexta-feira
307261;sexta-feira
307262;sexta-feira
307263;sexta-feira
307264;sexta-feira
307265;sexta-feira
307266;sexta-feira
307267;sexta-feira
307268;sexta-feira
307269;sexta-feira
307270;sexta-feira
307271;sexta-feira
307273;sexta-feira
307274;sexta-feira
307275;sexta-feira
307277;sexta-feira
307278;sexta-feira
307279;sexta-feira
307280;sexta-feira
307281;sexta-feira
307282;sexta-feira
307283;sexta-feira
307284;sexta-feira
307285;sexta-feira
307286;sexta-feira
307287;sexta-feira
307288;sexta-feira
307289;sexta-feira
307290;sexta-feira
307291;sexta-feira
307292;sexta-feira
307293;sexta-feira
307294;sexta-feira
307295;sexta-feira
307296;sexta-feira
307297;sexta-feira
307298;sexta-feira
307299;sexta-feira
307300;sexta-feira
307301;sexta-feira
307302;sexta-feira
307303;sexta-feira
307305;sexta-feira
307306;sexta-feira
307308;sexta-feira
307309;sexta-feira
307311;sexta-feira
307312;sexta-feira
307313;sexta-feira
307314;sexta-feira
307315;sexta-feira
307316;sexta-feira
307317;sexta-feira
307318;sexta-feira
307319;sexta-feira
307321;sexta-feira
307323;sexta-feira
307324;sexta-feira
307325;sexta-feira
307326;sexta-feira
307327;sábado
307328;sexta-feira
307329;sábado
307330;sexta-feira
307331;sábado
307332;sexta-feira
307333;sábado
307334;sexta-feira
307335;sábado
307336;sexta-feira
307337;sexta-feira
307338;sábado
307339;sexta-feira
307340;sábado
307341;sexta-feira
307342;sexta-feira
307343;sexta-feira
307344;sexta-feira
307345;sábado
307346;sexta-feira
307347;sábado
307348;sábado
307349;sábado
307350;sábado
307351;sábado
307352;sábado
307353;sábado
307355;sábado
307356;sábado
307357;sábado
307359;sábado
307361;sábado
307362;sábado
307363;sábado
307364;sexta-feira
307365;sábado
307366;sábado
307367;sábado
307368;sábado
307369;sábado
307370;sábado
307371;sábado
307372;quarta-feira
307374;sábado
307375;sábado
307376;sábado
307377;sábado
307378;sábado
307379;sábado
307380;sábado
307381;sábado
307382;sábado
307383;sábado
307384;sábado
307385;sábado
307386;sábado
307387;sexta-feira
307388;sábado
307389;sábado
307390;sexta-feira
307392;sábado
307393;sexta-feira
307394;sexta-feira
307395;sábado
307396;sexta-feira
307397;sábado
307398;sexta-feira
307399;domingo
307400;sábado
307401;sábado
307402;sábado
307403;sábado
307404;sábado
307406;sábado
307407;sábado
307408;sábado
307409;sábado
307410;sábado
307411;sábado
307412;sábado
307413;sábado
307414;sábado
307415;sábado
307416;sexta-feira
307417;sábado
307418;sábado
307420;sábado
307421;sábado
307423;sábado
307425;sábado
307426;sábado
307427;sábado
307428;sábado
307429;sábado
307430;sábado
307432;sábado
307433;sábado
307434;sábado
307435;sábado
307436;sábado
307438;sábado
307439;sábado
307440;sábado
307441;sábado
307442;sábado
307443;sábado
307444;sábado
307445;sábado
307446;sábado
307447;sábado
307448;sábado
307449;sábado
307450;sábado
307451;sábado
307452;sábado
307453;sábado
307454;sábado
307455;sábado
307456;sábado
307457;sábado
307458;sábado
307459;sábado
307461;sábado
307462;sábado
307463;sábado
307464;sábado
307465;sábado
307466;sábado
307467;sábado
307468;sábado
307470;sábado
307471;sábado
307472;sábado
307473;sábado
307474;sábado
307475;sábado
307476;sábado
307477;sábado
307478;sábado
307479;sábado
307480;sábado
307482;sábado
307483;sábado
307484;sábado
307485;sábado
307487;sábado
307488;sábado
307489;sábado
307492;sábado
307493;sábado
307494;sábado
307495;sábado
307496;sábado
307497;sábado
307498;sábado
307499;sábado
307500;sábado
307502;sábado
307503;sábado
307504;sábado
307505;sábado
307507;sábado
307508;sábado
307510;sábado
307511;sábado
307512;sábado
307513;sábado
307514;sábado
307515;sábado
307516;sábado
307517;sábado
307518;sábado
307519;sábado
307520;sábado
307523;sábado
307524;sábado
307525;sábado
307526;segunda-feira
307527;sábado
307528;sábado
307529;sexta-feira
307530;sábado
307531;sábado
307532;sábado
307533;sábado
307534;sábado
307535;terça-feira
307537;sábado
307539;sábado
307540;sábado
307541;sábado
307542;sábado
307543;sábado
307544;sábado
307545;sábado
307547;sábado
307548;sábado
307549;sábado
307550;sábado
307551;sábado
307553;sábado
307554;sábado
307555;sábado
307556;sábado
307557;sábado
307558;sábado
307560;sábado
307561;sábado
307562;sábado
307563;sábado
307564;sábado
307565;sábado
307566;sábado
307567;sábado
307568;sábado
307570;domingo
307571;sábado
307572;sábado
307573;sábado
307574;domingo
307575;domingo
307576;sábado
307577;sábado
307578;quinta-feira
307579;domingo
307580;sábado
307581;domingo
307582;domingo
307583;domingo
307584;domingo
307585;domingo
307586;domingo
307587;domingo
307588;domingo
307589;domingo
307590;domingo
307591;domingo
307592;domingo
307593;domingo
307594;domingo
307595;domingo
307596;domingo
307597;domingo
307598;domingo
307599;domingo
307600;domingo
307602;domingo
307603;domingo
307604;domingo
307605;domingo
307606;domingo
307607;domingo
307608;domingo
307609;domingo
307611;domingo
307612;domingo
307613;domingo
307614;domingo
307615;domingo
307617;domingo
307618;sábado
307619;domingo
307620;domingo
307621;domingo
307622;quarta-feira
307623;domingo
307624;domingo
307626;domingo
307627;sábado
307628;domingo
307629;domingo
307630;sábado
307631;domingo
307632;domingo
307633;domingo
307634;domingo
307635;domingo
307636;domingo
307637;domingo
307638;domingo
307639;domingo
307640;domingo
307641;domingo
307643;domingo
307644;domingo
307645;domingo
307646;domingo
307647;domingo
307648;domingo
307649;domingo
307652;domingo
307653;domingo
307654;domingo
307655;domingo
307656;domingo
307658;domingo
307659;sábado
307660;domingo
307661;domingo
307662;domingo
307663;domingo
307665;domingo
307668;domingo
307669;terça-feira
307670;sábado
307671;domingo
307672;domingo
307673;domingo
307674;domingo
307675;domingo
307676;domingo
307677;domingo
307678;domingo
307679;domingo
307680;domingo
307681;domingo
307682;domingo
307683;quarta-feira
307684;domingo
307685;domingo
307686;domingo
307688;domingo
307689;domingo
307690;domingo
307691;domingo
307692;domingo
307693;domingo
307694;domingo
307695;domingo
307696;domingo
307697;domingo
307698;domingo
307699;domingo
307700;domingo
307701;domingo
307702;domingo
307703;domingo
307704;domingo
307705;domingo
307706;domingo
307707;domingo
307708;domingo
307709;domingo
307710;domingo
307711;domingo
307713;domingo
307714;domingo
307715;domingo
307716;domingo
307717;domingo
307719;domingo
307720;domingo
307721;domingo
307722;domingo
307723;domingo
307724;domingo
307725;domingo
307727;domingo
307729;domingo
307730;domingo
307731;domingo
307733;domingo
307734;domingo
307735;domingo
307736;domingo
307737;domingo
307738;domingo
307739;domingo
307740;domingo
307742;domingo
307743;domingo
307744;domingo
307746;domingo
307747;domingo
307748;domingo
307749;domingo
307750;domingo
307751;domingo
307752;domingo
307753;domingo
307754;domingo
307755;domingo
307756;domingo
307757;domingo
307758;domingo
307759;domingo
307760;domingo
307761;domingo
307762;domingo
307763;domingo
307764;domingo
307765;domingo
307767;domingo
307768;domingo
307769;domingo
307770;domingo
307771;domingo
307772;domingo
307773;domingo
307774;domingo
307775;domingo
307776;domingo
307779;domingo
307780;domingo
307781;domingo
307782;domingo
307783;domingo
307784;domingo
307785;domingo
307786;domingo
307787;domingo
307788;domingo
307789;domingo
307790;domingo
307791;domingo
307792;domingo
307793;domingo
307794;domingo
307795;domingo
307796;domingo
307797;domingo
307798;domingo
307799;domingo
307800;domingo
307801;domingo
307802;domingo
307803;domingo
307804;domingo
307805;domingo
307806;domingo
307807;domingo
307808;domingo
307809;domingo
307810;domingo
307811;domingo
307812;domingo
307813;domingo
307814;domingo
307815;domingo
307816;domingo
307817;segunda-feira
307818;domingo
307819;domingo
307820;segunda-feira
307823;segunda-feira
307824;domingo
307825;segunda-feira
307826;segunda-feira
307827;segunda-feira
307828;segunda-feira
307829;segunda-feira
307830;segunda-feira
307831;segunda-feira
307832;segunda-feira
307833;segunda-feira
307834;quarta-feira
307835;segunda-feira
307836;segunda-feira
307837;segunda-feira
307838;segunda-feira
307839;segunda-feira
307840;segunda-feira
307841;segunda-feira
307842;segunda-feira
307843;segunda-feira
307844;segunda-feira
307845;segunda-feira
307846;domingo
307847;segunda-feira
307848;segunda-feira
307849;segunda-feira
307850;domingo
307851;segunda-feira
307853;segunda-feira
307854;terça-feira
307855;segunda-feira
307856;segunda-feira
307857;segunda-feira
307858;segunda-feira
307859;segunda-feira
307860;segunda-feira
307861;sábado
307862;segunda-feira
307863;segunda-feira
307864;segunda-feira
307865;segunda-feira
307866;segunda-feira
307867;segunda-feira
307868;segunda-feira
307869;segunda-feira
307870;segunda-feira
307871;sexta-feira
307872;domingo
307874;segunda-feira
307876;segunda-feira
307877;segunda-feira
307878;segunda-feira
307880;segunda-feira
307881;segunda-feira
307882;segunda-feira
307883;segunda-feira
307885;segunda-feira
307886;segunda-feira
307887;segunda-feira
307889;segunda-feira
307890;segunda-feira
307891;segunda-feira
307892;segunda-feira
307894;segunda-feira
307895;segunda-feira
307896;segunda-feira
307897;segunda-feira
307898;segunda-feira
307900;segunda-feira
307901;segunda-feira
307902;segunda-feira
307903;segunda-feira
307904;segunda-feira
307905;segunda-feira
307906;segunda-feira
307907;segunda-feira
307908;segunda-feira
307909;segunda-feira
307910;segunda-feira
307911;segunda-feira
307912;segunda-feira
307913;segunda-feira
307914;segunda-feira
307915;quarta-feira
307916;segunda-feira
307917;segunda-feira
307918;segunda-feira
307919;segunda-feira
307920;segunda-feira
307921;segunda-feira
307922;segunda-feira
307923;segunda-feira
307924;segunda-feira
307927;sábado
307928;segunda-feira
307929;segunda-feira
307930;segunda-feira
307931;segunda-feira
307932;segunda-feira
307933;segunda-feira
307934;segunda-feira
307935;segunda-feira
307936;segunda-feira
307938;segunda-feira
307939;segunda-feira
307940;segunda-feira
307941;segunda-feira
307942;segunda-feira
307943;segunda-feira
307944;segunda-feira
307945;segunda-feira
307946;segunda-feira
307947;segunda-feira
307948;segunda-feira
307949;segunda-feira
307950;segunda-feira
307952;segunda-feira
307953;segunda-feira
307954;segunda-feira
307955;segunda-feira
307956;segunda-feira
307957;segunda-feira
307958;segunda-feira
307959;segunda-feira
307960;segunda-feira
307961;segunda-feira
307962;segunda-feira
307963;quarta-feira
307964;segunda-feira
307966;segunda-feira
307967;segunda-feira
307968;segunda-feira
307970;segunda-feira
307971;segunda-feira
307972;segunda-feira
307973;segunda-feira
307974;segunda-feira
307975;segunda-feira
307976;segunda-feira
307977;segunda-feira
307978;segunda-feira
307979;segunda-feira
307980;segunda-feira
307981;segunda-feira
307982;segunda-feira
307983;segunda-feira
307984;segunda-feira
307985;segunda-feira
307986;segunda-feira
307987;segunda-feira
307988;segunda-feira
307989;segunda-feira
307990;segunda-feira
307991;segunda-feira
307992;segunda-feira
307993;segunda-feira
307994;segunda-feira
307995;segunda-feira
307996;segunda-feira
307997;segunda-feira
307998;domingo
307999;domingo
308000;terça-feira
308001;terça-feira
308002;terça-feira
308003;terça-feira
308004;terça-feira
308005;terça-feira
308007;terça-feira
308008;terça-feira
308009;terça-feira
308010;terça-feira
308011;terça-feira
308012;terça-feira
308013;sexta-feira
