f_acidente;d_horario
330089;00:40:00
330090;22:00:00
330091;22:15:00
330092;01:20:00
330093;23:15:00
330094;00:20:00
330095;23:00:00
330096;02:10:00
330097;00:00:00
330098;02:35:00
330100;03:00:00
330101;02:30:00
330102;03:00:00
330104;03:00:00
330105;04:10:00
330107;04:50:00
330109;04:53:00
330110;19:50:00
330111;23:45:00
330112;05:00:00
330113;04:30:00
330114;04:40:00
330115;01:10:00
330116;05:45:00
330117;23:15:00
330118;05:10:00
330119;06:03:00
330120;04:00:00
330121;06:20:00
330122;03:00:00
330123;04:30:00
330125;00:10:00
330126;02:00:00
330127;05:40:00
330128;05:50:00
330129;06:40:00
330130;07:10:00
330131;07:20:00
330132;20:50:00
330133;07:20:00
330134;07:20:00
330135;19:40:00
330136;07:25:00
330137;07:00:00
330138;07:25:00
330139;05:59:00
330140;07:45:00
330141;01:40:00
330142;06:05:00
330143;04:20:00
330144;11:30:00
330145;18:50:00
330146;18:50:00
330147;07:30:00
330149;00:00:00
330151;08:20:00
330154;02:15:00
330156;08:45:00
330157;07:50:00
330158;08:30:00
330160;07:55:00
330161;09:05:00
330162;07:50:00
330163;08:00:00
330164;08:30:00
330165;09:15:00
330166;09:05:00
330167;07:30:00
330168;10:14:00
330169;10:00:00
330170;09:00:00
330171;07:40:00
330172;09:20:00
330173;09:50:00
330174;06:00:00
330175;08:40:00
330176;10:30:00
330177;10:50:00
330178;08:10:00
330180;10:30:00
330181;11:05:00
330182;11:15:00
330183;11:30:00
330184;10:50:00
330185;10:40:00
330186;11:05:00
330187;11:30:00
330188;10:40:00
330189;11:20:00
330190;11:00:00
330192;10:00:00
330193;22:00:00
330194;12:00:00
330195;12:00:00
330196;09:10:00
330197;12:30:00
330198;12:20:00
330199;12:30:00
330200;11:25:00
330201;12:30:00
330202;12:20:00
330203;12:40:00
330204;12:45:00
330205;07:10:00
330206;09:20:00
330207;12:06:00
330208;13:52:00
330209;06:55:00
330211;12:50:00
330215;14:05:00
330217;14:25:00
330218;13:20:00
330219;14:30:00
330220;14:15:00
330221;14:40:00
330222;14:45:00
330223;14:30:00
330224;14:00:00
330225;12:40:00
330226;13:55:00
330228;14:55:00
330229;14:20:00
330230;11:30:00
330233;14:00:00
330234;15:00:00
330235;14:20:00
330236;07:55:00
330237;07:50:00
330238;15:00:00
330239;14:00:00
330240;14:40:00
330241;15:10:00
330242;13:10:00
330243;15:40:00
330244;15:50:00
330245;16:20:00
330246;16:00:00
330247;14:16:00
330248;20:30:00
330249;15:30:00
330250;15:40:00
330251;10:50:00
330252;16:30:00
330253;15:45:00
330254;13:55:00
330255;13:00:00
330256;14:20:00
330257;16:25:00
330258;16:25:00
330259;16:40:00
330260;15:30:00
330261;00:50:00
330262;15:50:00
330263;16:15:00
330264;16:50:00
330265;17:10:00
330266;17:20:00
330267;10:30:00
330268;15:20:00
330269;17:20:00
330270;13:50:00
330271;16:50:00
330272;17:30:00
330273;07:40:00
330274;17:00:00
330276;14:30:00
330277;14:20:00
330279;15:20:00
330280;17:55:00
330282;17:02:00
330283;18:00:00
330285;16:45:00
330286;18:00:00
330287;18:05:00
330288;08:00:00
330289;18:30:00
330290;15:00:00
330291;18:15:00
330292;18:10:00
330293;13:45:00
330294;18:15:00
330295;17:45:00
330296;18:10:00
330297;16:25:00
330298;18:10:00
330299;18:20:00
330300;19:00:00
330301;19:00:00
330302;11:30:00
330303;15:30:00
330304;09:50:00
330305;18:30:00
330306;18:35:00
330307;19:10:00
330308;15:00:00
330309;17:10:00
330310;17:10:00
330311;19:50:00
330312;10:00:00
330313;17:30:00
330314;10:20:00
330315;17:30:00
330316;13:40:00
330317;20:00:00
330318;17:45:00
330319;17:45:00
330321;20:00:00
330322;16:50:00
330323;20:10:00
330324;20:35:00
330325;20:00:00
330326;16:45:00
330327;19:40:00
330328;20:10:00
330329;19:00:00
330330;16:30:00
330331;18:20:00
330332;21:10:00
330333;18:50:00
330334;21:00:00
330335;16:15:00
330336;21:30:00
330337;22:00:00
330338;13:49:00
330339;21:30:00
330340;22:15:00
330341;21:10:00
330342;20:15:00
330343;12:00:00
330344;22:00:00
330345;20:00:00
330346;21:40:00
330347;22:15:00
330348;22:00:00
330349;23:00:00
330350;22:50:00
330352;23:00:00
330353;16:20:00
330354;22:00:00
330355;23:30:00
330356;21:00:00
330357;22:50:00
330358;12:15:00
330360;19:30:00
330362;00:10:00
330363;22:30:00
330364;00:30:00
330365;01:00:00
330366;00:50:00
330367;01:15:00
330368;00:15:00
330369;23:30:00
330370;01:15:00
330371;02:30:00
330372;02:35:00
330373;02:40:00
330374;03:00:00
330375;02:00:00
330376;01:30:00
330377;02:30:00
330378;01:40:00
330379;03:18:00
330380;02:15:00
330382;03:00:00
330383;21:30:00
330384;02:20:00
330385;03:45:00
330387;02:30:00
330388;04:10:00
330389;04:20:00
330391;02:15:00
330392;03:19:00
330393;05:30:00
330394;05:15:00
330397;05:40:00
330398;06:00:00
330399;06:15:00
330400;06:15:00
330401;05:55:00
330402;06:35:00
330403;06:35:00
330404;06:20:00
330405;07:15:00
330406;06:40:00
330407;23:50:00
330408;05:55:00
330409;07:00:00
330410;10:27:00
330411;07:45:00
330412;06:03:00
330414;07:00:00
330415;04:50:00
330416;03:00:00
330417;07:50:00
330418;05:20:00
330419;06:44:00
330420;02:00:00
330422;01:30:00
330423;07:20:00
330424;08:40:00
330425;07:45:00
330426;08:00:00
330427;09:10:00
330428;09:00:00
330429;05:00:00
330430;08:50:00
330431;09:10:00
330432;08:30:00
330433;09:25:00
330434;09:10:00
330435;09:50:00
330436;03:50:00
330437;09:25:00
330438;19:20:00
330439;10:15:00
330440;08:20:00
330441;09:00:00
330442;10:30:00
330443;11:15:00
330444;11:00:00
330445;11:00:00
330446;04:00:00
330447;11:10:00
330448;02:00:00
330449;10:10:00
330451;11:10:00
330452;11:50:00
330453;11:10:00
330454;11:00:00
330455;11:00:00
330456;10:30:00
330457;10:00:00
330458;13:30:00
330459;12:10:00
330460;08:30:00
330461;09:50:00
330464;10:44:00
330465;11:25:00
330466;10:25:00
330467;14:10:00
330468;14:30:00
330469;14:30:00
330470;15:00:00
330471;14:19:00
330472;14:00:00
330473;15:30:00
330474;14:10:00
330475;15:15:00
330476;10:30:00
330477;15:50:00
330478;15:45:00
330480;16:00:00
330481;15:45:00
330482;15:50:00
330483;15:20:00
330484;16:05:00
330485;16:00:00
330486;15:35:00
330487;15:15:00
330488;15:50:00
330489;13:00:00
330490;15:00:00
330491;16:00:00
330492;16:40:00
330493;16:30:00
330494;15:30:00
330495;16:45:00
330496;17:00:00
330497;17:00:00
330498;08:50:00
330500;18:00:00
330501;18:00:00
330502;18:10:00
330503;18:30:00
330504;18:30:00
330505;18:15:00
330506;18:30:00
330507;16:20:00
330508;14:10:00
330509;18:37:00
330510;13:00:00
330511;17:25:00
330512;19:30:00
330513;19:15:00
330514;17:25:00
330515;19:45:00
330517;20:10:00
330518;18:10:00
330519;16:10:00
330521;20:00:00
330523;15:30:00
330527;20:25:00
330528;19:00:00
330529;19:30:00
330530;20:40:00
330531;20:30:00
330532;19:00:00
330533;19:38:00
330534;04:50:00
330535;17:20:00
330536;21:05:00
330538;20:20:00
330539;21:30:00
330540;19:30:00
330542;18:20:00
330543;18:50:00
330544;22:30:00
330545;22:10:00
330546;21:29:00
330547;20:45:00
330548;13:40:00
330549;22:30:00
330550;23:00:00
330551;22:29:00
330552;20:20:00
330553;21:40:00
330554;21:50:00
330556;21:30:00
330557;23:20:00
330558;10:30:00
330559;23:35:00
330561;22:45:00
330562;22:30:00
330563;22:30:00
330564;00:00:00
330565;19:00:00
330566;00:30:00
330567;20:30:00
330569;00:50:00
330570;23:00:00
330571;01:00:00
330572;00:45:00
330573;13:40:00
330574;01:30:00
330575;01:30:00
330577;02:10:00
330579;01:30:00
330580;03:10:00
330581;03:20:00
330582;20:30:00
330583;05:00:00
330584;03:45:00
330585;01:00:00
330586;05:00:00
330588;06:10:00
330589;06:50:00
330590;05:00:00
330591;06:35:00
330592;17:25:00
330593;06:10:00
330594;12:30:00
330595;06:00:00
330596;07:10:00
330597;07:10:00
330599;08:05:00
330600;07:15:00
330601;07:40:00
330602;07:40:00
330604;08:15:00
330605;07:20:00
330606;09:00:00
330607;08:55:00
330609;06:10:00
330610;10:15:00
330611;10:20:00
330612;11:35:00
330613;09:00:00
330614;11:50:00
330615;10:35:00
330617;09:30:00
330618;10:38:00
330619;10:45:00
330620;12:00:00
330621;13:00:00
330622;11:30:00
330623;11:40:00
330624;12:56:00
330625;12:10:00
330626;09:40:00
330627;13:45:00
330628;11:00:00
330629;11:30:00
330630;12:40:00
330631;10:45:00
330632;11:00:00
330633;11:20:00
330634;13:30:00
330635;14:00:00
330636;11:30:00
330637;14:10:00
330638;14:50:00
330639;14:20:00
330640;13:40:00
330641;14:10:00
330642;14:00:00
330643;13:15:00
330644;13:50:00
330645;14:40:00
330646;14:35:00
330647;14:50:00
330648;15:00:00
330649;14:20:00
330650;15:00:00
330651;14:35:00
330652;15:10:00
330653;15:50:00
330654;15:30:00
330655;15:30:00
330657;13:00:00
330659;16:00:00
330660;16:15:00
330661;16:10:00
330662;15:35:00
330663;16:55:00
330666;17:10:00
330667;15:55:00
330668;05:53:00
330669;17:05:00
330670;17:20:00
330671;17:00:00
330672;17:45:00
330673;15:30:00
330674;17:40:00
330675;17:52:00
330676;17:30:00
330677;15:05:00
330678;18:00:00
330679;18:20:00
330681;17:55:00
330682;13:20:00
330683;15:55:00
330684;16:20:00
330685;18:50:00
330686;18:25:00
330687;18:25:00
330688;17:45:00
330689;18:50:00
330690;16:20:00
330691;17:35:00
330692;17:15:00
330693;18:00:00
330694;18:50:00
330695;19:20:00
330696;14:45:00
330697;15:15:00
330698;17:30:00
330699;13:05:00
330700;19:30:00
330701;19:45:00
330703;19:00:00
330704;18:45:00
330705;19:30:00
330707;20:20:00
330708;20:25:00
330710;19:00:00
330711;20:00:00
330712;18:40:00
330714;19:20:00
330715;19:30:00
330716;20:48:00
330717;20:50:00
330719;20:30:00
330720;21:00:00
330721;21:00:00
330722;21:40:00
330723;21:15:00
330725;21:30:00
330726;21:30:00
330727;22:20:00
330728;21:30:00
330729;22:40:00
330730;22:48:00
330731;14:15:00
330732;21:50:00
330733;21:50:00
330734;23:15:00
330735;22:50:00
330736;23:00:00
330737;20:25:00
330738;17:38:00
330739;00:05:00
330740;23:00:00
330743;01:00:00
330744;00:20:00
330745;23:40:00
330746;00:40:00
330747;18:40:00
330749;00:55:00
330750;01:30:00
330751;01:00:00
330752;01:50:00
330753;01:30:00
330754;02:15:00
330755;02:45:00
330756;00:40:00
330757;03:50:00
330758;21:50:00
330759;05:00:00
330760;02:30:00
330761;22:45:00
330762;05:00:00
330763;05:15:00
330764;04:40:00
330765;04:00:00
330766;05:30:00
330767;04:10:00
330770;04:20:00
330771;06:30:00
330772;06:00:00
330773;06:40:00
330775;04:30:00
330776;07:10:00
330777;06:50:00
330778;07:00:00
330779;07:10:00
330780;07:10:00
330781;21:10:00
330782;21:10:00
330783;07:11:00
330785;07:18:00
330787;06:20:00
330788;07:50:00
330789;08:00:00
330790;08:17:00
330791;08:49:00
330792;08:45:00
330793;17:30:00
330794;09:30:00
330795;08:40:00
330796;07:06:00
330797;08:40:00
330798;09:20:00
330799;04:20:00
330800;10:00:00
330801;08:20:00
330802;10:25:00
330803;10:00:00
330804;10:20:00
330805;07:10:00
330806;11:35:00
330807;11:00:00
330809;11:40:00
330811;11:00:00
330812;11:30:00
330813;12:10:00
330814;09:15:00
330815;11:20:00
330816;12:08:00
330818;11:10:00
330820;09:25:00
330821;13:15:00
330822;13:00:00
330823;13:10:00
330824;13:25:00
330825;13:00:00
330826;12:40:00
330829;09:30:00
330830;13:15:00
330831;12:50:00
330832;13:50:00
330833;13:50:00
330834;13:15:00
330835;14:15:00
330836;12:20:00
330838;14:25:00
330839;14:30:00
330840;15:10:00
330841;14:30:00
330842;15:45:00
330843;13:10:00
330844;15:34:00
330845;12:10:00
330846;14:40:00
330847;15:40:00
330848;14:20:00
330849;15:10:00
330850;15:30:00
330851;12:29:00
330852;16:35:00
330854;16:30:00
330855;16:40:00
330856;16:40:00
330858;15:15:00
330859;14:00:00
330861;16:32:00
330862;17:03:00
330864;17:30:00
330865;17:00:00
330866;17:10:00
330867;16:50:00
330868;17:20:00
330869;16:10:00
330870;18:00:00
330871;17:10:00
330872;15:30:00
330873;14:55:00
330874;18:00:00
330875;17:35:00
330876;17:30:00
330878;17:10:00
330879;13:00:00
330880;17:30:00
330881;17:45:00
330882;18:50:00
330883;18:40:00
330884;13:30:00
330885;14:30:00
330886;19:20:00
330887;18:30:00
330888;19:10:00
330889;15:10:00
330890;19:30:00
330891;19:15:00
330892;19:30:00
330893;19:20:00
330894;19:20:00
330896;17:25:00
330897;19:50:00
330898;18:40:00
330899;20:25:00
330900;19:30:00
330901;20:20:00
330902;18:40:00
330903;18:00:00
330905;18:15:00
330906;19:50:00
330908;20:10:00
330909;21:15:00
330910;21:30:00
330911;21:00:00
330912;15:30:00
330913;20:55:00
330914;21:05:00
330915;19:25:00
330916;21:00:00
330918;21:40:00
330919;21:00:00
330921;17:00:00
330922;15:40:00
330924;20:45:00
330925;17:40:00
330926;22:00:00
330927;21:40:00
330928;21:20:00
330929;22:30:00
330930;19:30:00
330931;20:07:00
330932;19:30:00
330933;21:15:00
330934;19:29:00
330935;20:30:00
330936;23:00:00
330937;18:45:00
330938;23:00:00
330939;21:50:00
330940;22:45:00
330941;20:00:00
330942;00:20:00
330943;19:05:00
330944;00:01:00
330945;23:35:00
330946;01:00:00
330947;21:00:00
330948;00:30:00
330949;01:10:00
330950;01:00:00
330951;01:05:00
330952;02:00:00
330953;02:25:00
330954;03:52:00
330955;03:40:00
330956;05:00:00
330958;05:07:00
330959;03:40:00
330960;05:00:00
330962;07:00:00
330963;15:45:00
330964;06:04:00
330965;07:30:00
330966;07:10:00
330967;06:20:00
330968;06:45:00
330969;07:30:00
330970;07:55:00
330971;07:40:00
330972;06:15:00
330973;07:05:00
330974;07:40:00
330975;07:20:00
330978;06:52:00
330981;07:00:00
330982;06:00:00
330983;08:15:00
330984;09:00:00
330986;08:37:00
330987;08:05:00
330988;06:40:00
330989;07:45:00
330990;09:30:00
330991;05:50:00
330992;15:30:00
330993;08:45:00
330994;09:25:00
330995;09:40:00
330996;09:20:00
330998;09:50:00
330999;09:00:00
331000;09:30:00
331001;07:30:00
331003;09:20:00
331004;08:10:00
331005;10:00:00
331006;10:15:00
331007;10:20:00
331008;10:00:00
331009;07:20:00
331011;11:26:00
331012;11:30:00
331014;11:25:00
331015;21:20:00
331016;03:00:00
331017;10:50:00
331018;10:40:00
331019;09:30:00
331022;10:30:00
331023;12:15:00
331024;13:00:00
331025;13:20:00
331026;19:40:00
331027;13:30:00
331028;09:10:00
331029;13:45:00
331030;10:50:00
331031;13:04:00
331032;09:18:00
331033;12:42:00
331034;12:20:00
331035;11:20:00
331036;13:20:00
331037;14:00:00
331038;12:40:00
331039;14:45:00
331040;13:30:00
331041;13:15:00
331042;11:20:00
331043;15:30:00
331044;11:40:00
331045;08:30:00
331046;21:45:00
331047;14:55:00
331048;10:40:00
331049;13:30:00
331050;15:20:00
331051;15:30:00
331052;06:10:00
331053;15:00:00
331054;14:45:00
331055;15:55:00
331058;23:30:00
331059;16:45:00
331060;16:45:00
331061;17:45:00
331062;17:00:00
331063;15:00:00
331064;17:30:00
331065;16:45:00
331066;16:15:00
331068;17:00:00
331070;15:15:00
331071;17:00:00
331072;15:30:00
331073;18:00:00
331074;13:15:00
331075;17:40:00
331076;16:00:00
331077;18:35:00
331078;17:00:00
331079;17:30:00
331080;18:30:00
331081;17:00:00
331082;18:25:00
331083;18:20:00
331084;18:10:00
331086;18:40:00
331087;17:00:00
331088;18:45:00
331089;19:10:00
331090;18:10:00
331091;15:50:00
331092;18:55:00
331093;15:40:00
331094;09:30:00
331095;18:30:00
331096;19:20:00
331097;19:15:00
331098;19:38:00
331100;17:30:00
331101;20:00:00
331102;19:58:00
331103;19:57:00
331104;17:48:00
331105;18:00:00
331106;17:10:00
331107;20:10:00
331108;15:55:00
331109;01:03:00
331110;19:50:00
331111;19:00:00
331112;20:30:00
331113;14:00:00
331114;19:35:00
331115;19:30:00
331116;17:55:00
331117;15:15:00
331118;21:30:00
331119;21:50:00
331120;20:20:00
331121;21:10:00
331122;22:00:00
331123;14:20:00
331124;22:05:00
331125;19:50:00
331126;23:11:00
331127;10:30:00
331128;23:30:00
331129;21:15:00
331130;17:10:00
331131;00:00:00
331132;01:35:00
331133;02:25:00
331134;01:30:00
331135;02:10:00
331136;03:00:00
331137;03:40:00
331138;03:45:00
331139;05:30:00
331140;20:20:00
331141;05:00:00
331143;03:00:00
331144;05:30:00
331145;05:30:00
331146;07:00:00
331147;22:15:00
331148;07:05:00
331149;03:00:00
331150;07:20:00
331151;06:50:00
331152;07:35:00
331153;06:40:00
331154;11:35:00
331155;07:50:00
331156;00:10:00
331157;07:15:00
331158;08:00:00
331159;08:20:00
331160;06:00:00
331161;08:00:00
331162;13:40:00
331164;08:20:00
331165;19:20:00
331166;22:40:00
331167;01:30:00
331168;06:40:00
331170;07:50:00
331171;05:40:00
331172;08:10:00
331173;05:20:00
331174;09:25:00
331176;08:20:00
331177;10:00:00
331178;05:00:00
331179;08:55:00
331180;08:45:00
331181;08:00:00
331182;09:35:00
331183;09:30:00
331184;23:00:00
331186;09:50:00
331187;09:10:00
331188;09:30:00
331189;08:00:00
331190;10:10:00
331191;10:40:00
331192;11:38:00
331193;08:40:00
331194;09:00:00
331195;12:00:00
331197;11:10:00
331198;10:30:00
331199;12:05:00
331200;05:00:00
331201;12:00:00
331203;11:40:00
331205;12:50:00
331206;12:00:00
331207;12:30:00
331208;11:45:00
331209;11:30:00
331210;13:30:00
331212;09:50:00
331213;13:30:00
331214;14:00:00
331215;18:10:00
331216;03:10:00
331217;14:00:00
331218;11:20:00
331219;17:30:00
331220;16:10:00
331221;14:30:00
331222;13:50:00
331223;11:35:00
331224;14:00:00
331225;15:00:00
331226;14:50:00
331227;14:20:00
331228;14:40:00
331230;12:45:00
331231;15:30:00
331232;15:00:00
331233;15:15:00
331234;13:20:00
331235;15:50:00
331236;15:40:00
331237;12:20:00
331238;16:20:00
331240;15:40:00
331241;15:30:00
331242;18:00:00
331243;16:50:00
331245;16:40:00
331246;13:10:00
331247;18:30:00
331248;14:45:00
331252;12:10:00
331253;17:40:00
331254;17:30:00
331255;15:50:00
331256;21:30:00
331257;17:20:00
331258;17:53:00
331259;14:00:00
331260;16:10:00
331261;17:45:00
331262;16:50:00
331263;18:00:00
331264;18:30:00
331265;16:30:00
331266;17:00:00
331267;14:55:00
331268;16:10:00
331269;17:40:00
331270;18:40:00
331271;12:50:00
331272;19:00:00
331273;17:30:00
331274;13:30:00
331275;19:40:00
331276;19:00:00
331277;18:25:00
331278;19:30:00
331279;15:45:00
331280;18:50:00
331281;19:15:00
331282;19:45:00
331283;20:30:00
331284;20:15:00
331285;19:20:00
331286;20:50:00
331287;20:20:00
331288;19:10:00
331289;20:50:00
331290;17:50:00
331291;20:50:00
331292;15:10:00
331293;20:50:00
331294;20:30:00
331295;20:20:00
331296;21:30:00
331297;21:30:00
331298;22:00:00
331299;22:30:00
331300;22:15:00
331302;18:40:00
331303;18:45:00
331304;01:15:00
331305;00:40:00
331306;00:00:00
331307;02:13:00
331308;00:50:00
331309;01:15:00
331310;02:30:00
331311;01:00:00
331312;02:30:00
331313;03:30:00
331314;04:00:00
331315;03:20:00
331316;04:00:00
331317;03:40:00
331319;05:40:00
331320;15:30:00
331321;06:45:00
331322;06:30:00
331323;06:35:00
331324;06:35:00
331325;04:45:00
331326;08:00:00
331327;05:00:00
331328;07:30:00
331329;07:00:00
331330;17:20:00
331331;23:10:00
331332;07:30:00
331333;07:30:00
331334;07:40:00
331335;08:10:00
331336;08:15:00
331337;07:25:00
331339;09:10:00
331340;09:10:00
331342;05:20:00
331343;08:05:00
331344;07:20:00
331345;09:20:00
331346;09:50:00
331347;09:45:00
331348;09:51:00
331349;03:50:00
331350;16:30:00
331351;09:10:00
331352;08:25:00
331353;09:40:00
331354;10:20:00
331355;09:40:00
331357;10:30:00
331358;09:20:00
331359;10:40:00
331361;14:00:00
331362;10:50:00
331363;09:00:00
331364;11:15:00
331365;08:00:00
331366;11:00:00
331367;11:20:00
331368;10:20:00
331369;11:20:00
331370;10:00:00
331371;11:30:00
331372;02:00:00
331373;12:00:00
331374;11:25:00
331376;11:10:00
331377;12:30:00
331378;11:40:00
331379;08:10:00
331380;12:30:00
331382;11:20:00
331383;10:35:00
331385;13:30:00
331386;13:00:00
331387;12:20:00
331388;17:40:00
331389;10:43:00
331390;21:50:00
331391;00:23:00
331392;14:25:00
331393;10:50:00
331394;13:30:00
331395;14:30:00
331397;14:45:00
331398;14:30:00
331400;14:35:00
331401;14:10:00
331402;12:45:00
331405;19:00:00
331406;11:40:00
331407;15:20:00
331408;11:25:00
331409;15:20:00
331410;04:20:00
331413;23:15:00
331415;15:45:00
331416;17:14:00
331419;15:00:00
331420;20:00:00
331421;15:45:00
331423;16:40:00
331424;16:10:00
331426;17:10:00
331427;16:55:00
331428;16:30:00
331429;17:29:00
331430;17:30:00
331431;12:50:00
331432;16:30:00
331433;13:30:00
331434;17:10:00
331435;17:40:00
331436;18:00:00
331437;16:55:00
331438;17:30:00
331439;10:00:00
331440;17:50:00
331441;18:29:00
331442;18:10:00
331443;15:30:00
331444;18:35:00
331445;13:10:00
331446;18:10:00
331447;17:05:00
331448;18:20:00
331449;19:25:00
331450;19:15:00
331451;17:00:00
331454;19:25:00
331455;19:30:00
331456;19:30:00
331457;18:55:00
331458;19:25:00
331459;19:05:00
331461;17:40:00
331462;19:30:00
331463;19:30:00
331465;20:05:00
331467;20:45:00
331469;08:57:00
331472;20:13:00
331473;19:00:00
331474;20:15:00
331475;20:05:00
331476;19:30:00
331478;21:20:00
331479;20:00:00
331480;22:00:00
331485;19:30:00
331486;16:00:00
331487;20:30:00
331488;22:25:00
331489;18:40:00
331490;19:55:00
331491;14:00:00
331492;06:30:00
331494;22:02:00
331495;21:00:00
331496;13:20:00
331497;21:30:00
331498;22:35:00
331499;23:20:00
331500;22:40:00
331501;21:45:00
331503;23:39:00
331504;23:00:00
331505;00:30:00
331506;22:00:00
331507;00:25:00
331508;00:30:00
331509;01:10:00
331510;00:27:00
331511;01:15:00
331512;00:10:00
